model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1904926.8847323644,135.90298616728285,2579454.086283173,184.0257050372488
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1937668.924246293,138.2388978386514,2507629.8063548757,178.90155344917258
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1872908.257142187,133.6186847920652,2659976.031270024,189.77037317302776
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1976614.672441216,141.0174000061783,2215071.9367100983,158.02963000154375
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",2121862.089082482,151.37977024350363,1947381.0799354985,138.93179107821007
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",2030337.8744874396,144.8501684148072,2254588.5823974595,160.84886164516743
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",2081395.034349042,148.49273367336144,2167496.5076290583,154.63546147354197
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2123062.8033966017,151.46543267082856,2073903.9984033776,147.9583015318122
all features,5,400,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2038656.6000317829,145.44365032303338,2585272.651837546,184.44081831030257
all features,5,400,0.75,0.05,20,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2204838.2138217785,157.2995266515002,2762204.068890403,197.06361665338466
all features,5,400,0.75,0.05,20,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",2854013.690140581,203.61358021723,3242970.9025213216,231.36291121649896
all features,5,400,0.75,0.05,20,"['title_non_letter_ratio', 'image_emotions_happy']",4444688.7765049795,317.09693540080417,4601614.915881747,328.29249945102345
all features,5,400,0.75,0.05,20,['title_non_letter_ratio'],4518194.123976163,322.34101920300265,4645978.038306986,331.4574927437408
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1832094.7101368483,130.7069284624339,2805867.15340361,200.1786672194608
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1858235.5582286841,132.5718920708009,2608095.0361865773,186.06903313017298
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1840639.5015060052,131.31653855957313,2495756.614529104,178.0544856496722
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1959990.2350181658,139.83136462222126,2154319.9182210877,153.69540552578047
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1892963.5695717488,135.04948870876157,2480330.420262574,176.95393639351923
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1925367.7329258989,137.3612953189665,2276784.120410765,162.4323554368577
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1906757.7058875852,136.03360223665905,2488117.7713273223,177.50950851154352
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",2025028.7017533786,144.47139669688997,2026545.9494921009,144.57964153300443
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1971945.578153092,140.6842933334034,2413121.189583434,172.1590357490337
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",2000608.385956192,142.72918083202646,2235252.6475747693,159.46938020480295
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1922953.7062234122,137.18907168131148,2430378.1420169887,173.39019658080306
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1838202.4569446358,131.14267276138037,2565906.540584527,183.05918399623656
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1894506.4863578866,135.1595648488614,2667589.010667343,190.31350511264077
all features,5,400,0.75,0.05,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2050772.861337535,146.30805940131995,2364410.0344391954,168.68384124324047
all features,5,400,0.75,0.05,30,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2147781.045197929,153.22890343736,2894859.5751013076,206.52764363000395
all features,5,400,0.75,0.05,30,"['title_non_letter_ratio', 'image_text', 'image_emotions_happy']",2461341.8196520978,175.59923477909783,2303483.280235712,164.33715061689824
all features,5,400,0.75,0.05,30,"['title_non_letter_ratio', 'image_text']",3818940.804480952,272.4542676597088,4449174.535790834,317.4169624249704
all features,5,400,0.75,0.05,30,['title_non_letter_ratio'],4606314.791760006,328.6278021713485,4466726.651034223,318.66918102414456
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1932134.239148995,137.8440374173686,2297412.8815994826,163.90407084438755
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1958894.9337510972,139.7532226661491,2196195.244675746,156.68291226818098
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1884068.190326105,134.4148666598721,2471122.4714446967,176.2970147285174
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",2011459.3389389832,143.50331915982338,2086880.6351820752,148.8840922814561
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1825037.071953286,130.2034161690636,2621992.0143277533,187.06048369093958
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1729342.5329553743,123.3762913518584,2790872.837462945,199.10892941051682
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",2002225.4255765746,142.84454510921847,2161093.7032609014,154.1786669159914
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",2003196.814241196,142.91384678232163,2115508.018466173,150.92645249257302
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1996073.0406753654,142.40561619975418,2127653.63110101,151.79295557945517
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1940258.5847558514,138.42365169940547,2472405.7145576323,176.3885649987269
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1873780.0295464494,133.68087955342168,2725918.9150283793,194.47492897045495
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",1820870.3247136031,129.9061483857089,2730870.8977490463,194.82821772110532
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",2044098.9843785367,145.83192574216991,2144358.8105000216,152.98475132919324
all features,5,400,0.75,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2125550.4659014754,151.6429096993163,2164729.558407289,154.43805932397623
all features,5,400,0.75,0.05,50,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2259291.920909694,161.18441139980172,2609446.880359224,186.16547759813025
all features,5,400,0.75,0.05,50,"['title_non_letter_ratio', 'image_text', 'image_emotions_happy']",2302459.386634171,164.26410308993945,3004029.4343058607,214.3161367130049
