model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4270139.770570482,304.6441051482867,5148926.473268352,367.33928681533547
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4343550.043927007,309.8814060885325,4359837.002375488,311.04336474766603
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry']",4275776.9194047665,305.04627562852346,4886101.662515803,348.5886056703524
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'image_emotions_angry']",4527991.626507787,323.04000133281625,3918179.2511622347,279.5342250873053
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'image_emotions_angry']",4456160.1060632225,317.9153331853959,5093899.814162623,363.41352601516263
all features,3,400,0.25,0.01,50,"['title_sentiment', 'title_sentiment_polarity']",4623311.970505576,329.8404299978839,4687415.588397082,334.4137672558155
all features,3,400,0.25,0.01,50,['title_sentiment'],4738990.412274947,338.0932641605161,4240982.708164818,302.5639560987066
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3292081.955624573,234.8666355977576,4565113.852597522,325.6884081662789
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3286407.2105892496,234.46178289594553,4040919.877942803,288.2908959271242
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3419032.5241095982,243.9236558388117,3352530.33164656,239.17919734287943
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3380226.1146131344,241.15509449650023,3934550.220508007,280.70217732650946
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3458925.092041083,246.76970686114876,3424498.794962448,244.31363539028715
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3439454.6819297094,245.38063156526985,3434214.6966739446,245.0067958818961
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3428362.067893997,244.58925243994125,3628500.490919755,258.86770562048565
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3583658.3782534483,255.6685397804503,3763323.6627357006,268.48638012247636
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3543589.000623776,252.80987464354558,3573413.8477156055,254.93766538147284
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3562924.9677214087,254.1893583864976,3352799.5838505076,239.1984065728199
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3340206.6562189,238.29999074203883,3946644.136430437,281.5649922206072
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_happy']",4109254.529891826,293.1660873756816,4970821.938253359,354.6327948483885
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_happy']",4251516.55419291,303.3154711004203,3906581.365639887,278.70679843468866
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text']",4090936.4308136743,291.8592212772598,4384555.474861506,312.8068519719096
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_non_letter_ratio', 'image_text']",4207614.301258272,300.1833575683427,4131156.1409012876,294.72861156593586
all features,3,400,0.25,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'image_text']",4325881.360347543,308.6208711675655,4297812.579799387,306.6183632891046
all features,3,400,0.25,0.01,100,"['title_sentiment', 'image_text']",4235956.023691218,302.20533790923275,4708714.828443257,335.9333165616545
all features,3,400,0.25,0.01,100,['image_text'],4599643.663246334,328.1518645942266,4611039.616731615,328.9648848320562
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2627236.178673253,187.43461752264596,2727955.46179366,194.62022209907278
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2607053.779943519,185.99474690221788,3068265.5439026672,218.8989263118831
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2588487.8523763595,184.67020000355993,2839737.051088337,202.5950435504513
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2606996.0817701477,185.9906305478736,2944680.521068041,210.08201381860528
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2525188.714086423,180.1542566440715,3171330.354620763,226.2518676019751
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",2620811.9282283415,186.97629294003468,2865975.608581204,204.46697802971272
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",2503709.2281920346,178.62184807879706,3139097.877767367,223.952309602635
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2843842.841807345,202.88796251955364,2927745.9365557176,208.87385164546743
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2723196.8873171685,194.2807316512042,2933607.8109670817,209.2920546974727
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry']",2713799.09510017,193.6102660097635,3238441.0024780864,231.03973506320455
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry']",2751115.711777387,196.27254122921696,2946963.2817221726,210.24487255722048
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry']",3595433.264345631,256.5085941649691,3713042.521200016,264.8991782527524
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry']",3527998.6600403455,251.69761471502292,3670969.8768213526,261.89759427971825
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text']",3496183.7772640954,249.42784908332945,3522657.409411387,251.3165544674296
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text']",3409774.5074935085,243.26316219246908,3848143.829754036,274.5376958330103
all features,3,400,0.25,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'image_text']",3568999.819848552,254.62275588391358,3842589.1041847244,274.1414056665689
all features,3,400,0.25,0.05,5,"['title_capitals_ratio', 'image_text']",3667002.0893646386,261.614520861958,4434578.098026895,316.3756103943895
all features,3,400,0.25,0.05,5,['image_text'],4475973.420632909,319.32887227577964,5014375.588217615,357.74003803765066
all features,3,400,0.25,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2546073.6410777187,181.6442476598692,3191176.4848213014,227.66774785424883
all features,3,400,0.25,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2572640.5517931534,183.53960780644744,3057211.093831444,218.11026991401434
all features,3,400,0.25,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2457516.2504690373,175.3263076237648,3260984.951725142,232.64808551866517
all features,3,400,0.25,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2614649.717283731,186.53666301225246,2959927.9697807156,211.16981085065572
